ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
4AA03A0A531332D9,classic_bike,58:15.7,08:59.5,Clinton St & Cherry St,5190.09,Broadway & Morris St,5033.01,40.71147139,-73.98672603,40.70594513,-74.01321888,member
49CDA0F10B9A5022,electric_bike,26:08.0,31:33.4,W 47 St & 9 Ave,6786.02,E 46 St & Madison Ave,6551.16,40.76153045,-73.99007007,40.755393,-73.977601,member
4D68ADC4CEDDE38F,classic_bike,00:45.8,06:46.5,Driggs Ave & Lorimer St,5481.04,N 6 St & Bedford Ave,5379.1,40.72179134,-73.9504154,40.71745169,-73.95850939,member
577DFBC86E7B9666,classic_bike,02:42.3,07:38.4,Rivington St & Chrystie St,5453.01,Bleecker St & Crosby St,5679.08,40.72110063,-73.9919254,40.72615605,-73.9951019,member
833025D32835E6DE,classic_bike,35:17.3,45:02.5,W 36 St & 7 Ave,6483.06,Broadway & E 21 St,6098.1,40.752149,-73.989539,40.73988841,-73.98958594,member
477F70548F9ECCB7,electric_bike,44:33.0,50:57.4,Knickerbocker Ave & Halsey St,4623.02,Madison St & Woodward Ave,4954.07,40.693,-73.90824,40.70408,-73.90408,casual
EBACED2820ED76D9,electric_bike,51:33.8,57:43.6,Delancey St & Eldridge St,5414.07,Franklin St & W Broadway,5430.08,40.719383,-73.991479,40.71911552,-74.00666661,casual
FA5836D228F9FEEE,electric_bike,29:19.8,34:57.1,Christopher St & Greenwich St,5847.01,E 11 St & 3 Ave,5788.16,40.73291553,-74.00711384,40.73127,-73.98849,member
800963CD2B8BFFDB,electric_bike,51:19.5,01:21.9,7 St & 5 Ave,3914.02,Hanson Pl & Ashland Pl,4395.07,40.6704922,-73.98541675,40.68506807,-73.9779076,member
E3E2A59A06CE5BEF,classic_bike,42:38.3,56:10.0,Norman Ave & Leonard St,5666.11,Stagg St & Union Ave,5117.05,40.725819,-73.950815,40.70877084,-73.95095259,member
679F047F6941D91F,electric_bike,09:11.6,15:25.6,Sheridan Ave & E 172 St,8229.04,3 Ave & E 172 St,8205.05,40.840494,-73.911479,40.839586,-73.900277,casual
E870FD8DA8214881,classic_bike,45:46.4,51:51.2,W 21 St & 6 Ave,6140.05,W 20 St & 11 Ave,6306.07,40.74173969,-73.99415556,40.746745,-74.007756,member
C6ECCB5BCA7F6689,electric_bike,36:56.8,44:11.5,E 53 St & 3 Ave,6617.02,W 53 St & 10 Ave,6890.01,40.75763228,-73.96930575,40.76669671,-73.99061728,casual
FE4CA6ED6B4BCF3D,classic_bike,04:41.1,17:48.8,Murray St & Greenwich St,5288.12,Carmine St & 6 Ave,5763.03,40.71485151,-74.01122332,40.73038599,-74.00214988,casual
866E30C497270507,classic_bike,19:33.1,29:28.7,E 11 St & 3 Ave,5788.16,Bialystoker Pl & Delancey St,5335.03,40.73127,-73.98849,40.71622644,-73.98261206,member
FC37962BAA7DE1C6,electric_bike,10:53.4,18:04.8,6 Ave & 12 St,3803.05,Prospect Pl & 6 Ave,4166.08,40.6663181,-73.9854617,40.6793307,-73.97519523,casual
E3CBD6D9F78AD001,electric_bike,51:34.2,55:22.6,Greenwich Ave & 8 Ave,6072.06,Pier 61 at Chelsea Piers,6233.04,40.73901691,-74.00263761,40.746872,-74.00821,member
3950DC3A02BD7ECC,electric_bike,48:55.8,59:07.7,W 82 St & Central Park W,7304.08,9 Ave & W 45 St,6717.06,40.78275,-73.97137,40.76019252,-73.9912551,member
76DDFC16396E609B,classic_bike,38:09.4,46:38.1,Wards Meadow Comfort Station,7327.01,Icahn Stadium Plaza,7514.06,40.78294,-73.93077,40.79322,-73.92396,casual
33F8BC6D4B9C43B9,classic_bike,15:16.7,18:14.8,Nassau Ave & Newell St,5623.03,Greenpoint Ave & Manhattan Ave,5785.05,40.72481256,-73.94752622,40.73026,-73.95394,member
DF8B61BBBE7B3A8F,electric_bike,28:11.6,13:08.5,Thomas S. Boyland St & Fulton St,4138.04,Somers St & Broadway,4203.04,40.67854,-73.91367,40.67945,-73.90474,casual
51206767B8DA4874,electric_bike,54:21.9,01:21.9,W 116 St & Broadway,7713.11,Adam Clayton Powell Blvd & W 123 St,7704.04,40.8082,-73.9641,40.8078316,-73.949373,casual
6A6A64679E8AC8FA,electric_bike,11:43.1,15:43.6,E 27 St & Park Ave S,6131.13,E 40 St & 5 Ave,6474.11,40.7427518,-73.98471572,40.75206231,-73.9816324,member
3B70E911AFADDC6C,electric_bike,10:34.9,25:33.3,Bergen St & Kingston Ave,4089.01,George St & Wilson Ave,4906.07,40.6756,-73.9415,40.702997,-73.92997,member
2C3BEF902A5AB1AC,classic_bike,29:41.1,40:23.5,Christopher St & Greenwich St,5847.01,W 27 St & 6 Ave,6215.07,40.73291553,-74.00711384,40.74526,-73.99062,member
B9482573347CA9BD,electric_bike,02:08.3,17:04.9,Ash St & Manhattan Ave,6019.04,N 9 St & Wythe Ave,5489.06,40.738095,-73.954867,40.72054,-73.959,member
0DE24A99A9F28DFF,classic_bike,11:46.6,00:16.9,W 34 St & 11 Ave,6578.01,Washington St & Barrow St,5847.08,40.75594159,-74.0021163,40.73191132,-74.00876909,casual
F19769A25D4CF4C5,electric_bike,16:40.4,22:02.3,Schermerhorn St & Court St,4565.07,Nevins St & Schermerhorn St,4437.09,40.69103637,-73.99201065,40.68737248,-73.98176059,member
4952724F1E15EAA2,electric_bike,02:47.6,05:48.2,6 Ave & W 33 St,6364.07,E 30 St & Park Ave S,6206.08,40.74901271,-73.98848395,40.74444921,-73.98303529,member
B6ACA8894577EF32,electric_bike,57:37.3,18:53.7,E 76 St & Park Ave,7128.08,Adam Clayton Powell Blvd & W 138 St,7855.03,40.773763,-73.96222088,40.81695971,-73.94229591,member
A098A570F9A9666B,classic_bike,59:39.3,17:29.3,Allen St & Stanton St,5484.09,E 39 St & Lexington Ave,6389.09,40.722055,-73.989111,40.74949855,-73.97729203,member
B556FE7848C6ED87,classic_bike,45:44.8,52:48.0,Broadway & W 53 St,6779.05,W 44 St & 5 Ave,6551.02,40.76344058,-73.98268129,40.75500254,-73.98014437,member
420A63CEFFC9C49E,electric_bike,30:55.0,40:21.4,Bayard St & Baxter St,5351.03,West St & Liberty St,5184.08,40.71602118,-73.99974372,40.711444,-74.014847,member
58AAB7849272CDAC,electric_bike,15:54.5,21:29.5,Broadway & 51 St,6545.07,Steinway St & 28 Ave,6915.02,40.754164,-73.908906,40.7656251,-73.9136695,member
AD061354F72FA36E,electric_bike,41:34.3,28:30.4,E 181 St & Bathgate Ave,8415.01,W Fordham Rd & Loring Pl N,8590.01,40.85198,-73.89438,40.86295,-73.90741,casual
2DB795B93C49B506,electric_bike,23:18.0,36:12.2,E 14 St & 1 Ave,5779.1,8 Ave & W 33 St,6450.12,40.73139303,-73.982867,40.75156757,-73.99376901,member
DB1C5234B91C166F,electric_bike,09:15.5,18:02.3,Court St & Huntington St,4077.07,Clinton St & Tillary St,4748.07,40.67595769,-73.99894943,40.69623297,-73.99142057,member
00401AF812EBE9F4,electric_bike,29:30.6,47:56.6,Driggs Ave & N 9 St,5411.08,Irving Ave & DeKalb Ave,4898.02,40.71816969,-73.95520136,40.7027,-73.92095,casual
54F47A7BBB900C8A,electric_bike,12:46.4,20:36.1,E 20 St & 2 Ave,5971.08,E 9 St & 5 Ave,5872.1,40.73587678,-73.98205027,40.73275887,-73.99581671,member
7A9C1D02416ED149,classic_bike,26:35.5,38:51.7,W 11 St & 6 Ave,5914.03,W 31 St & 7 Ave,6331.01,40.73532427,-73.99800419,40.749156,-73.9916,member
BA95258478F44436,electric_bike,53:54.3,06:33.4,Amsterdam Ave & W 73 St,7260.09,E 47 St & Park Ave,6584.12,40.77966809,-73.98093045,40.75510267,-73.97498696,member
37A901E08F726115,electric_bike,12:43.3,40:05.2,5 Ave & E 63 St,6904.06,Berry St & N 8 St,5379.09,40.766368,-73.971518,40.7190095,-73.95852515,member
D6F054181D6421E1,electric_bike,28:22.8,50:16.5,Howard St & Lafayette St,5422.04,Cleveland Pl & Spring St,5492.05,40.71910537,-73.99973337,40.72210379,-73.99724901,casual
1FF492164E92F485,classic_bike,33:15.2,37:14.8,North Moore St & Greenwich St,5470.12,Vesey Pl & River Terrace,5297.02,40.72019521,-74.01030064,40.7153379,-74.01658354,member
13DD0B9155158406,electric_bike,34:56.1,37:22.5,Greenwich Ave & Charles St,5914.08,W 15 St & 6 Ave,5989.02,40.735238,-74.000271,40.73804614,-73.99642959,member
17B574699716F64D,classic_bike,37:25.7,41:47.9,8 Ave & W 16 St,6072.11,W 20 St & 11 Ave,6306.07,40.740983,-74.001702,40.746745,-74.007756,member
D9E1F2AB50A1D2B7,classic_bike,14:47.3,22:37.7,E 47 St & 2 Ave,6498.1,FDR Drive & E 35 St,6230.04,40.75323098,-73.97032517,40.744219,-73.97121214,member
5E31C59177E484F1,electric_bike,01:39.0,12:48.3,Southern Blvd & Ave St John,7767.06,Sunken Meadow Comfort Station,7571.01,40.812769,-73.901583,40.79558,-73.91906,member
8ECFDEB3DE3614AA,electric_bike,13:04.6,22:14.4,Dock 72 Way & Market St,4804.02,Kosciuszko St & Nostrand Ave,4519.04,40.69985,-73.97141,40.69072549,-73.95133465,member
6A9AD56BEE5CE74D,electric_bike,34:38.5,43:48.3,Central Park S & 6 Ave,6876.04,Central Park W & W 85 St,7354.01,40.76590936,-73.97634151,40.78476,-73.969862,member
C951CED3BD8FE6F3,classic_bike,36:37.6,42:28.7,W 39 St & 9 Ave,6644.04,W 29 St & 9 Ave,6416.06,40.75645824,-73.99372222,40.7500727,-73.99839279,member
2871725CDC871AD0,classic_bike,49:42.5,52:40.4,Frederick Douglass Blvd & W 115 St,7658.13,Lenox Ave & W 115 St,7627.1,40.8038654,-73.9559308,40.8011939,-73.9500739,member
D302A3A8F55EC48E,electric_bike,20:03.7,41:59.1,Broadway & W 61 St,7014.12,E 97 St & Madison Ave,7393.09,40.7700301,-73.98196846,40.787801,-73.953559,casual
0568DB4602748078,electric_bike,40:53.2,48:07.8,E 63 St & 3 Ave,6830.02,E 72 St & York Ave,6889.12,40.763954,-73.9646,40.76663814,-73.95348296,member
234C5FD4A5C3689E,electric_bike,33:15.1,54:11.9,Kingsland Ave & Nassau Ave,5613.04,Calyer St & West St,5676.04,40.72577,-73.94173,40.72693,-73.95863,member
0EE9567A474279C0,electric_bike,39:14.4,44:20.3,Metropolitan Ave & Bedford Ave,5308.04,Kent Ave & Division Ave,5021.05,40.71534825,-73.96024116,40.70656367,-73.9683187,member
B7F01B9C1538A015,electric_bike,49:03.4,01:03.2,Linden St & Knickerbocker Ave,4743.04,Lafayette Ave & Stuyvesant Ave,4576.11,40.69714,-73.91566,40.69199252,-73.9325501,member
407D17C09EDE7FFA,electric_bike,08:41.4,15:08.4,Bedford Ave & Nassau Ave,5550.05,N 5 St & Wythe Ave,5419.04,40.72311651,-73.95212324,40.718389,-73.961501,member
71AD79C997C492B5,electric_bike,24:26.4,45:31.0,Central Park W & W 85 St,7354.01,E 85 St & York Ave,7146.04,40.78476,-73.969862,40.77536905,-73.94803392,member
891989C074853577,electric_bike,31:39.1,36:04.6,Greenwich Ave & Charles St,5914.08,Greenwich St & Perry St,5922.04,40.735238,-74.000271,40.73498,-74.00697,member
96B69A4861A3BCF0,classic_bike,06:26.2,08:50.8,Canal St & Rutgers St,5303.08,Clinton St & Grand St,5303.06_,40.71427487,-73.98990025,40.71573792,-73.98698995,member
F9A068F636BAC4A5,electric_bike,48:21.0,12:46.1,Lawrence St & Willoughby St,4596.09,E 47 St & 2 Ave,6498.1,40.69236178,-73.98631746,40.75323098,-73.97032517,member
135F81314B99DF3D,electric_bike,05:52.9,09:07.0,Cambridge Pl & Gates Ave,4377.04,DeKalb Ave & Vanderbilt Ave,4461.04,40.68488,-73.96304,40.68940747,-73.96885458,member
14B12CC8B52865B3,electric_bike,45:32.5,49:05.3,Skillman Ave & 54 St,6276.05,46 St & Queens Blvd,6209.08,40.745502,-73.909887,40.7434976,-73.9186053,member
C61F34FD859CF73F,classic_bike,28:05.5,31:16.3,24 Ave & 26 St,7152.1,31 St & Hoyt Ave N,7018.01,40.774591,-73.918544,40.7711528,-73.9170074,member
63F71D3EA8EEA236,electric_bike,47:38.7,53:51.1,34 Ave & Vernon Blvd,6873.01,21 St & Queens Plaza North,6471.02,40.7653538,-73.93986315,40.75325964,-73.94335788,member
E7262CA7A5A231AF,electric_bike,39:57.7,52:20.0,Pitt St & Stanton St,5406.04,Boerum St & Broadway,5004.02,40.71926081,-73.98178024,40.70538077,-73.94976519,member
D6133A3B1034F4CF,classic_bike,56:52.2,13:01.3,Carlton Ave & Dean St,4199.12,Broadway & Kent Ave,5134.09,40.6809741,-73.9710097,40.710888,-73.968329,member
52D260CE06CF72CE,electric_bike,18:44.0,39:54.2,W 84 St & Columbus Ave,7382.04,Hudson St & W 13 St,6115.06,40.78499979,-73.97283406,40.74005709,-74.00527418,member
725A963B3122FDFF,electric_bike,40:20.3,53:53.2,E 43 St & 2 Ave,6422.08,E 6 St & Ave B,5584.04,40.75022392,-73.97121414,40.72453734,-73.98185424,member
C440E98AF2433BAE,electric_bike,31:21.5,40:24.0,Fulton St & Adams St,4637.06,Columbia St & Lorraine St,4013.08,40.69241829,-73.98949474,40.6747055,-74.0075572,member
0B560728066922A4,classic_bike,30:07.4,42:12.1,Pulaski St & Throop Ave,4625.01,Monroe St & Bedford Ave,4368.05,40.693115,-73.943149,40.6851443,-73.95380904,member
DA54EF092598858B,electric_bike,26:48.6,38:07.8,Henry St & Remsen St,4645.04,Howard St & Lafayette St,5422.04,40.69400965,-73.99465129,40.71910537,-73.99973337,member
404AB44DAF9A8B60,electric_bike,49:16.9,53:53.7,Lafayette St & E 8 St,5788.13,E 10 St & Ave A,5659.05,40.73020661,-73.99102628,40.72740794,-73.98142006,member
56FA10FF14FFF163,classic_bike,22:12.4,29:00.6,Kingston Ave & Montgomery St,3759.07,St Johns Pl & Utica Ave,3966.01,40.66481,-73.94269,40.6705,-73.9308,member
7EFF998BE19137A4,electric_bike,58:46.7,06:08.0,E 44 St & Lexington Ave,6464.09,6 Ave & W 33 St,6364.07,40.752643,-73.974996,40.74901271,-73.98848395,member
6AB045427EE16662,electric_bike,03:04.8,11:47.7,E 2 St & Ave A,5553.1,E 23 St & 1 Ave,5929.01,40.72307749,-73.98583621,40.736502,-73.97809472,member
779A5AB3F4BB4629,classic_bike,32:49.5,45:20.8,6 Ave & W 33 St,6364.07,Broadway & W 56 St,6847.02,40.74901271,-73.98848395,40.7652654,-73.98192338,member
B4233C6788F26299,electric_bike,06:17.8,17:24.5,1 Ave & E 68 St,6822.09,E 44 St & Lexington Ave,6464.09,40.76500525,-73.95818491,40.752643,-73.974996,member
07EC6327B15BEF69,electric_bike,27:58.5,48:16.1,Metropolitan Ave & Vandervoort Ave,5241.02,Washington Ave & Park Ave,4724.03,40.71429,-73.93323,40.69610226,-73.96751037,member
2D92F1B9ABC3ED3D,classic_bike,46:42.6,55:18.8,Lexington Ave & E 26 St,6089.08,E 14 St & 1 Ave,5779.1,40.741459,-73.983293,40.73139303,-73.982867,member
FE14A1DA938DA3FB,electric_bike,33:58.2,40:26.5,W Broadway & Spring St,5569.06,Stanton St & Norfolk St,5445.07,40.72494672,-74.00165856,40.720747,-73.986274,member
B879778BDC51BC8C,classic_bike,18:04.9,34:32.5,Crown St & Troy Ave,3751.05,MacDonough St & Marcy Ave,4246.02,40.66559,-73.93712,40.68078,-73.94613,casual
E4CC0AB793EAF6BB,classic_bike,03:01.6,07:14.7,E 20 St & FDR Dr,5886.13,Gramercy Park N & Gramercy Park E,6013.12,40.73320863,-73.97568136,40.73795,-73.98509,member
0335B36B4742A72A,electric_bike,08:53.3,16:59.0,E 77 St & 3 Ave,7092.06,E 53 St & Lexington Ave,6617.09,40.77314236,-73.95856158,40.75828065,-73.97069431,member
0D58EC361D0027CF,classic_bike,17:18.1,21:25.0,E 138 St & 5 Ave,7809.13,E 138 St & Grand Concourse,7803.08,40.81449,-73.936153,40.813224,-73.930605,member
3A6C8E23E6D7E342,electric_bike,34:58.5,39:59.3,Johnson St & Gold St,4668.08,Fulton St & Adams St,4637.06,40.69474881,-73.98362464,40.69241829,-73.98949474,member
15BA9A587B67493F,electric_bike,31:28.5,57:55.7,Scholes St & Manhattan Ave,5108.01,S 4 St & Rodney St,5156.05,40.70870368,-73.9448625,40.70934,-73.95608,member
F565B54486012F0B,electric_bike,19:31.5,26:09.1,Central Park W & W 76 St,7253.04,3 Ave & E 72 St,7028.04,40.77896784,-73.97374737,40.7699426,-73.96060712,member
12CBFD382E8AAB97,classic_bike,34:42.9,46:14.9,7 Ave & Central Park South,6912.01,2 Ave & E 72 St,6925.09,40.76674056,-73.97906899,40.76876203,-73.95840794,member
CCD7F8B70066A03B,classic_bike,22:52.9,33:11.6,E 149 St & Park Ave,7884.04,E 161 St & River Ave,8041.07,40.818154,-73.925294,40.827883,-73.927111,member
0C79F0D9175CD53B,classic_bike,30:59.0,34:13.0,Orchard St & Grand St,5343.11,Grand St & Samuel Dickstein Plaza,5335.07,40.7173184,-73.9906776,40.71511872,-73.98417056,member
2355CB44A6B2134A,classic_bike,12:02.3,21:06.4,Cadman Plaza E & Tillary St,4677.01,Clinton St & Union St,4266.03,40.69597683,-73.99014892,40.6831164,-73.99785267,member
8C79A91826654589,electric_bike,54:51.1,58:07.9,Lispenard St & Broadway,5391.06,W Broadway & Spring St,5569.06,40.71939226,-74.00247214,40.72494672,-74.00165856,member
627BCF9E8D3C8305,electric_bike,59:22.0,03:54.9,Amsterdam Ave & W 180 St,8353.02,Fort Washington Ave & W 173 St,8320.01,40.847396,-73.931205,40.84522,-73.940493,member
8DC11CCD2E95F30C,electric_bike,39:42.6,49:08.3,Howard St & Lafayette St,5422.04,E 6 St & Ave B,5584.04,40.71910537,-73.99973337,40.72453734,-73.98185424,member
5A819257C488F701,electric_bike,26:59.3,41:50.6,W 30 St & 10 Ave,6459.07,North Moore St & Greenwich St,5470.12,40.752694,-74.002353,40.72019521,-74.01030064,member
F99D42B004FD24EA,electric_bike,55:44.7,00:43.3,Bedford Ave & S 9 St,5093.01,Grand St & Havemeyer St,5267.08,40.70853074,-73.96408963,40.71286844,-73.95698119,member
7B04267C27CA7190,classic_bike,16:33.4,30:25.3,9 Ave & W 33 St,6492.08,W 30 St & 10 Ave,6459.07,40.752568,-73.996765,40.752694,-74.002353,casual
142FE39C2C53E793,electric_bike,52:34.2,03:13.5,Broadway & W 53 St,6779.05,W 34 St & 11 Ave,6578.01,40.76344058,-73.98268129,40.75594159,-74.0021163,casual
B74AA7B182491CCC,electric_bike,37:05.5,46:51.1,Lenox Ave & W 111 St,7602.05,Adam Clayton Powell Blvd & W 132 St,7814.01,40.7987859,-73.9523,40.813539,-73.94521,casual
99A64B2758541A17,electric_bike,01:09.3,13:17.8,E 91 St & Park Ave,7344.05,W 92 St & Broadway,7502.01,40.7835016,-73.955327,40.7921,-73.9739,member
92B1336B88C4F480,classic_bike,14:07.8,16:29.0,Ave D & E 3 St,5436.09,E 2 St & Ave C,5476.03,40.72082834,-73.97793172,40.7208736,-73.98085795,member
129C06D2891844BE,electric_bike,44:23.5,51:51.1,Rivington St & Chrystie St,5453.01,E 9 St & Ave C,5616.01,40.72110063,-73.9919254,40.72521311,-73.97768752,member
0164436BF1FFC26E,electric_bike,35:07.7,38:53.1,West End Ave & W 94 St,7524.09,Riverside Dr & W 104 St,7623.13,40.7941654,-73.974124,40.8013434,-73.97114574,member
3480882C07D69E64,electric_bike,21:45.2,30:03.1,Carmine St & 6 Ave,5763.03,Forsyth St & Grand St,5382.07,40.73038599,-74.00214988,40.71779818,-73.99316132,member
0410B8984C96BEAA,electric_bike,40:02.0,45:37.5,Willoughby Ave & Hall St,4611.03,Bond St & Fulton St,4479.06,40.69196035,-73.96536851,40.68962189,-73.98304269,member
1D1D93FCA202AD78,electric_bike,48:23.8,05:25.5,E 115 St & Lexington Ave,7599.09,St Nicholas Ave & W 155 St,8085.05,40.797911,-73.9423,40.830663,-73.941323,casual
708B4ADF80F84427,classic_bike,07:51.1,11:17.1,Meserole Ave & Manhattan Ave,5666.04,Greenpoint Ave & West St,5752.09,40.72708584,-73.95299117,40.729803,-73.959099,member
2D39D941F930CDCE,classic_bike,41:24.4,45:27.2,Broadway & W 48 St,6708.04,W 47 St & 9 Ave,6786.02,40.7601774,-73.98486793,40.76153045,-73.99007007,member
002B49897A394539,electric_bike,50:01.5,06:49.4,Union Ave & N 12 St,5411.07,Water St & Fletcher St,5024.1,40.71924,-73.95242,40.70641076,-74.00559738,member
83FD372E448B923B,electric_bike,40:57.7,50:23.8,W 42 St & 8 Ave,6602.05,E 53 St & Lexington Ave,6617.09,40.7575699,-73.99098507,40.75828065,-73.97069431,casual
9386EAF5CAF0B765,classic_bike,43:52.5,55:51.3,Commerce St & Van Brunt St,4243.01,Hoyt St & Warren St,4330.09,40.6812117,-74.00860912,40.6843549,-73.98901629,member
F67B23D92225BDF7,electric_bike,37:51.2,47:52.5,9 Ave & W 33 St,6492.08,E 25 St & 1 Ave,6004.07,40.752568,-73.996765,40.7381765,-73.97738662,member
6A38E3EE88918F1B,classic_bike,29:08.0,36:16.8,Bleecker St & Crosby St,5679.08,Ave A & E 11 St,5703.13,40.72615605,-73.9951019,40.72854745,-73.98175925,member
783B01150E9995E4,classic_bike,03:06.4,12:13.1,St Johns Pl & Washington Ave,4001.09,Fulton St & Clermont Ave,4386.05,40.6737236,-73.9631611,40.68415748,-73.96922273,member
CE7BAF774A5C461D,electric_bike,40:31.8,44:01.6,Montague St & Clinton St,4677.06,Concord St & Bridge St,4781.03,40.6942715,-73.9923272,40.69766564,-73.98476437,member
D08099A820D61E9F,electric_bike,33:07.4,37:03.0,Bushwick Ave & Forrest St,4914.03,Montrose Ave & Bushwick Ave,5068.02,40.70076,-73.93641,40.70767788,-73.94016171,member
5C49E2EE025E1780,electric_bike,15:59.9,22:40.0,Amsterdam Ave & W 79 St,7311.02,W 100 St & Broadway,7580.01,40.7829391,-73.9786517,40.7973721,-73.97041192,member
560BBE83500AFFA9,electric_bike,31:26.2,49:30.1,Adam Clayton Powell Blvd & W 141 St,7893.05,Washington Ave & E 163 St,7995.04,40.819241,-73.941057,40.824,-73.91089,member
AF0CDEF7F513F783,classic_bike,55:21.0,21:15.3,Astoria Park S & Shore Blvd,7159.08,79 St & Woodside Ave,6174.03,40.7767,-73.927631,40.74364,-73.88622,member
96F973C887C853C0,electric_bike,38:02.4,51:13.0,Suydam St & Knickerbocker Ave,4939.07,Driggs Ave & N 9 St,5411.08,40.702013,-73.923769,40.71816969,-73.95520136,member
4AA2E8D6DDF8D994,electric_bike,51:22.6,54:24.7,W 27 St & 6 Ave,6215.07,8 Ave & W 27 St,6297.07,40.74526,-73.99062,40.747968,-73.996637,member
E89836A887953A35,electric_bike,14:50.6,24:53.8,7 St & 5 Ave,3914.02,5 Ave & 37 St,3379.03,40.6704922,-73.98541675,40.652657,-74.002356,member
51039FDF3BAA3A5C,electric_bike,28:36.0,40:28.1,Kenmare St & Elizabeth St,5453.06,E 25 St & 2 Ave,6046.02,40.72054,-73.9949,40.73912601,-73.97973776,member
DE90BD7F28FF7BA8,electric_bike,07:20.0,20:35.6,W 13 St & 5 Ave,5947.04,8 Ave & W 38 St,6526.05,40.735445,-73.99431,40.75461,-73.99177,member
A6A2805346A7EAE5,classic_bike,46:51.9,55:07.9,W 46 St & 11 Ave,6795.01,8 Ave & W 49 St,6747.07,40.76341379,-73.99667444,40.76171228,-73.98655102,member
BC5E1CCD14BF052E,electric_bike,26:59.6,28:33.2,7 Ave & Park Pl,4125.07,7 Ave & Park Pl,4125.07,40.6776147,-73.97324283,40.6776147,-73.97324283,casual
8E8CA1130E397B4A,electric_bike,15:18.6,21:46.5,1 Ave & E 16 St,5779.08,Broadway & W 25 St,6173.08,40.73221853,-73.98165557,40.74286877,-73.98918629,member
2FDBF3E9AFA258F4,electric_bike,18:46.6,38:32.0,E 68 St & 3 Ave,6896.16,W 110 St & Amsterdam Ave,7646.04,40.7671284,-73.96224618,40.802692,-73.96295,member
FF71560ED35EAFC3,electric_bike,08:04.1,15:49.3,E 170 St & Clay Ave,8156.01,Crotona Park North & Prospect Ave,8236.01,40.837213,-73.908345,40.841092,-73.892317,member
78C8E35702F09A79,electric_bike,18:34.8,44:23.8,E 77 St & 3 Ave,7092.06,Broadway & W 25 St,6173.08,40.77314236,-73.95856158,40.74286877,-73.98918629,member
CC767DB899079067,electric_bike,37:24.1,48:29.8,Macon St & Nostrand Ave,4214.03,Adelphi St & Myrtle Ave,4620.02,40.68098339,-73.95004798,40.69308257,-73.97178913,member
A8791CF4B703684E,classic_bike,38:26.8,42:51.7,Forsyth St & Grand St,5382.07,Pike St & Monroe St,5159.04,40.71779818,-73.99316132,40.71173107,-73.99193043,member
B7CD031564567F5E,classic_bike,22:04.3,27:50.1,Schermerhorn St & Hoyt St,4479.1,Butler St & Court St,4339.01,40.6886263,-73.9851911,40.6849894,-73.99440329,member
D6EF38CE1F03D3E6,electric_bike,29:36.8,55:13.7,Wythe Ave & N 13 St,5558.04,Church St & Worth St,5359.13,40.722767,-73.957021,40.71688538,-74.00650129,member
C13AC32FF622A960,electric_bike,31:25.5,41:32.9,Lexington Ave & Patchen Ave,4534.06,Bergen St & Mother Gaston Blvd,4055.04,40.6904,-73.9277,40.67374,-73.90852,member
53F8F849FF5D5EA6,electric_bike,28:08.6,39:03.2,W 11 St & 6 Ave,5914.03,Forsyth St & Grand St,5382.07,40.73532427,-73.99800419,40.71779818,-73.99316132,member
84990D6E0A8FCAEF,electric_bike,11:27.0,16:51.0,W 36 St & 9 Ave,6569.07,Pier 61 at Chelsea Piers,6233.04,40.75462324,-73.99516761,40.746872,-74.00821,member
1AE327FA62C18388,electric_bike,12:52.1,15:48.3,Evergreen Ave & Noll St,4873.08,McKibbin St & Bogart St,5059.02,40.70106,-73.93318,40.706237,-73.933871,member
9ECF1E65060699DB,electric_bike,37:25.5,43:11.5,Congress St & Clinton St,4455.1,Cadman Plaza E & Tillary St,4677.01,40.68825517,-73.99545193,40.69597683,-73.99014892,member
363FC3EF1ED4456E,electric_bike,41:14.5,51:47.3,W 56 St & 6 Ave,6809.07,E 24 St & Park Ave S,6131.1,40.76340613,-73.97722479,40.74096374,-73.98602213,member
37D0D365F4AC506F,electric_bike,04:09.5,07:54.9,Barrow St & Hudson St,5805.05,Greenwich Ave & 8 Ave,6072.06,40.73172428,-74.00674436,40.73901691,-74.00263761,member
80ED54AA384C612E,electric_bike,12:57.0,18:26.0,E 35 St & Madison Ave,6398.08,Park Ave & E 42 St,6432.09,40.74848023,-73.98255587,40.751873,-73.977706,member
AC3C8610FCA04AC9,electric_bike,45:12.6,54:12.2,Lexington Ave & E 24 St,6089.07,MacDougal St & Washington Sq,5797.01,40.74025878,-73.98409214,40.73226398,-73.99852205,member
E7D0883FB042D9C4,electric_bike,41:50.0,54:16.4,Pierrepont St & Monroe Pl,4718.08,Cleveland Pl & Spring St,5492.05,40.69535693,-73.99344027,40.72210379,-73.99724901,member
0876B3D4EC7BB787,classic_bike,11:16.5,14:16.0,Broadway & W 25 St,6173.08,W 24 St & 7 Ave,6257.03,40.74286877,-73.98918629,40.74487634,-73.99529885,member
25FCBAC1630A2C13,electric_bike,44:08.0,12:19.8,Central Park North & Adam Clayton Powell Blvd,7617.07,Wales Ave & E 147 St,7751.05,40.799484,-73.955613,40.811314,-73.907729,member
FCF9619FA7C23AF5,classic_bike,15:23.9,27:39.6,6 Ave & W 34 St,6364.1,E 27 St & 1 Ave,6004.06,40.74964,-73.98805,40.739445,-73.976806,member
